Sale_Code,Item_number,Product,Year_Ori,Month_Ori,Year,Month,Item_Type,Sales,Sector,Hotel,Residence,Property,Growth_old,Growth
815,Y46997,Wallcovering,2011,Sep,2011,SEP,Material,240,Residential,,HILLBROOKS,HILLBROOKS,-6,-0.6
768,Y46997,Wallcovering,2012,Dec,2012,DEC,Material,1210,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,8,0.8
787,Y46997,Wallcovering,2013,Dec,2013,DEC,Material,560,Residential,,THE VUE,THE VUE,56,5.6
815,Y46997,Wallcovering,2013,Jun,2013,JUN,Material,4840,Residential,,THE MARQUE @ IRRAWADDY,THE MARQUE @ IRRAWADDY,48,4.8
758,Y46997,Wallcovering,2014,Dec,2014,DEC,Material,426,Residential,,NEWTON ONE,NEWTON ONE,74,7.4
813,Y46997,Wallcovering,2014,Jul,2014,JUL,Material,81,Residential,,THE CANOPY,THE CANOPY,-66,-6.6
813,Y46997,Wallcovering,2014,Jul,2014,JUL,Material,405,Residential,,THE CANOPY,THE CANOPY,-49,-4.9
853,Y46997,Wallcovering,2014,Mar,2014,MAR,Material,450,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,-10,-1
813,Y46997,Wallcovering,2014,Nov,2014,NOV,Material,405,Residential,,TANAMERA CREST,TANAMERA CREST,-28,-2.8
763,Y46997,Wallcovering,2014,Oct,2014,OCT,Material,328,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-45,-4.5
815,Y46997,Wallcovering,2016,Jan,2016,JAN,Material,160.2,Residential,,RIPPLE BAY,RIPPLE BAY,-45,-4.5
825,Y46997,Wallcovering,2016,Jun,2016,JUN,Material,1325.05,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,-78,-7.8
825,Y46997,Wallcovering,2016,Mar,2016,MAR,Material,676.15,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,52,5.2
938,Y46997,Wallcovering,2016,Oct,2016,OCT,Material,777.6,Residential,,LA FIESTA,LA FIESTA,-80,-8
713,Y46998,Wallcovering,2011,Dec,2011,DEC,Material,160,Residential,,D' DALVEY,D' DALVEY,-49,-4.9
707,Y46998,Wallcovering,2011,Oct,2011,OCT,Material,426,Residential,,NEWTON EDGE,NEWTON EDGE,-9,-0.9
815,Y46998,Wallcovering,2012,Aug,2012,AUG,Material,1210,Residential,,OLA RESIDENCES,OLA RESIDENCES,-87,-8.7
815,Y46998,Wallcovering,2013,Aug,2013,AUG,Material,560,Residential,,THE PROMONT,THE PROMONT,-42,-4.2
815,Y46998,Wallcovering,2013,Aug,2013,AUG,Material,1120,Residential,,THE PROMONT,THE PROMONT,-99,-9.9
815,Y46998,Wallcovering,2013,Aug,2013,AUG,Material,5040,Residential,,THE PROMONT,THE PROMONT,-87,-8.7
768,Y46998,Wallcovering,2013,Jan,2013,JAN,Material,480,Residential,,CITY REGENCY,CITY REGENCY,-30,-3
768,Y46998,Wallcovering,2013,Jan,2013,JAN,Material,720,Residential,,CITY REGENCY,CITY REGENCY,-60,-6
704,Y46998,Wallcovering,2013,Jul,2013,JUL,Material,351,Residential,,MANDALE HEIGHTS,MANDALE HEIGHTS,-20,-2
815,Y46998,Wallcovering,2013,Jun,2013,JUN,Material,4800,Residential,,THE MARQUE @ IRRAWADDY,THE MARQUE @ IRRAWADDY,-22,-2.2
704,Y46998,Wallcovering,2013,May,2013,MAY,Material,180,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-9,-0.9
704,Y46998,Wallcovering,2013,May,2013,MAY,Material,540,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,92,9.2
815,Y46998,Wallcovering,2014,Dec,2014,DEC,Material,775,Residential,,GARDENVILLE,GARDENVILLE,44,4.4
815,Y46998,Wallcovering,2014,Jun,2014,JUN,Material,81,Residential,,GOODWOOD RESIDENCE,GOODWOOD RESIDENCE,30,3
737,Y46998,Wallcovering,2014,Jun,2014,JUN,Material,144,Residential,,CYAN,CYAN,3,0.3
815,Y46998,Wallcovering,2014,Jun,2014,JUN,Material,283.5,Residential,,GOODWOOD RESIDENCE,GOODWOOD RESIDENCE,38,3.8
737,Y46998,Wallcovering,2014,Jun,2014,JUN,Material,720,Residential,,CYAN,CYAN,-74,-7.4
815,Y46998,Wallcovering,2014,Jun,2014,JUN,Material,1012.5,Residential,,GOODWOOD RESIDENCE,GOODWOOD RESIDENCE,-55,-5.5
732,Y46998,Wallcovering,2015,Nov,2015,NOV,Material,240,Residential,,COSTA RHU,COSTA RHU,-83,-8.3
803,Y46998,Wallcovering,2015,Oct,2015,OCT,Material,810,Hospitality,Hotel Chancellor @ Orchard,,HOTEL CHANCELLOR @ ORCHARD,-67,-6.7
803,Y46998,Wallcovering,2016,Apr,2016,APR,Material,675,Hospitality,Hotel Grand Central,,HOTEL GRAND CENTRAL,-72,-7.2
758,Y46998,Wallcovering,2016,Feb,2016,FEB,Material,1512,Residential,,YONG AN PARK,YONG AN PARK,57,5.7
758,Y46998,Wallcovering,2016,Mar,2016,MAR,Material,327.6,Residential,,YONG AN PARK,YONG AN PARK,53,5.3
913,Y46999,Wallcovering,2011,Aug,2011,AUG,Material,560,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,39,3.9
815,Y46999,Wallcovering,2011,Aug,2011,AUG,Material,675,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-26,-2.6
913,Y46999,Wallcovering,2011,Aug,2011,AUG,Material,1680,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,-11,-1.1
976,Y46999,Wallcovering,2011,Dec,2011,DEC,Material,1615,Residential,,ORCHARD VIEW,ORCHARD VIEW,-36,-3.6
873,Y46999,Wallcovering,2011,Jun,2011,JUN,Material,160,Residential,,ZEDGE,ZEDGE,91,9.1
992,Y46999,Wallcovering,2011,Jun,2011,JUN,Material,327,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,33,3.3
992,Y46999,Wallcovering,2011,Jun,2011,JUN,Material,1184,Residential,,ONE SHENTON,ONE SHENTON,-33,-3.3
735,Y46999,Wallcovering,2011,Sep,2011,SEP,Material,426,Residential,,LIVIA,LIVIA,49,4.9
726,Y46999,Wallcovering,2012,Jan,2012,JAN,Material,910,Residential,,HORIZON TOWER,HORIZON TOWER,99,9.9
974,Y46999,Wallcovering,2012,Jul,2012,JUL,Material,231,Residential,,THE REGALIA,THE REGALIA,-41,-4.1
938,Y46999,Wallcovering,2012,Jul,2012,JUL,Material,1078,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,1,0.1
938,Y46999,Wallcovering,2012,Jul,2012,JUL,Material,1540,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,-63,-6.3
731,Y46999,Wallcovering,2012,Mar,2012,MAR,Material,1200,Residential,,MILLAGE,MILLAGE,-7,-0.7
815,Y46999,Wallcovering,2012,Nov,2012,NOV,Material,1134,Residential,,SHELFORD SUITES,SHELFORD SUITES,-95,-9.5
704,Y46999,Wallcovering,2013,Aug,2013,AUG,Material,4800,Residential,,SENTOSA COVE,SENTOSA COVE,72,7.2
732,Y46999,Wallcovering,2014,Aug,2014,AUG,Material,1210,Residential,,GILSTEAD TWO,GILSTEAD TWO,49,4.9
815,Y46999,Wallcovering,2014,Feb,2014,FEB,Material,669,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,8,0.8
737,Y46999,Wallcovering,2014,Jul,2014,JUL,Material,2160,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-34,-3.4
758,Y46999,Wallcovering,2014,May,2014,MAY,Material,561,Residential,,VACANZA @ EAST,VACANZA @ EAST,40,4
704,Y46999,Wallcovering,2014,Oct,2014,OCT,Material,80,Residential,,THE REGALIA,THE REGALIA,-66,-6.6
732,Y46999,Wallcovering,2016,Feb,2016,FEB,Material,1512,Residential,,BAYWATER,BAYWATER,38,3.8
938,Y46999,Wallcovering,2016,Jan,2016,JAN,Material,1058.4,Residential,,SELETAR PARK,SELETAR PARK,-2,-0.2
760,Y46999,Wallcovering,2016,May,2016,MAY,Material,1320,Residential,,WATERWOODS,WATERWOODS,85,8.5
760,Y46999,Wallcovering,2016,Oct,2016,OCT,Material,240,Residential,,CAIRNHILL NINE,CAIRNHILL NINE,-23,-2.3
760,Y46999,Wallcovering,2016,Oct,2016,OCT,Material,775,Residential,,AMBER SKYE,AMBER SKYE,-69,-6.9
707,Y47000,Wallcovering,2011,Jun,2011,JUN,Material,326,Residential,,LE REVE,LE REVE,71,7.1
707,Y47000,Wallcovering,2011,Jun,2011,JUN,Material,652,Residential,,LE REVE,LE REVE,-16,-1.6
938,Y47000,Wallcovering,2011,Mar,2011,MAR,Material,240,Residential,,BLUE HORIZON,BLUE HORIZON,100,10
732,Y47000,Wallcovering,2012,Nov,2012,NOV,Material,1400,Residential,,BELLERIVE,BELLERIVE,91,9.1
803,Y47000,Wallcovering,2013,Jan,2013,JAN,Material,426,Residential,,HILLVIEW PARK,HILLVIEW PARK,-80,-8
776,Y47000,Wallcovering,2013,Jul,2013,JUL,Material,560,Residential,,THE LINEAR,THE LINEAR,90,9
913,Y47000,Wallcovering,2013,Jun,2013,JUN,Material,80,Residential,,THE LOFT,THE LOFT,-56,-5.6
913,Y47000,Wallcovering,2013,Jun,2013,JUN,Material,240,Residential,,THE LOFT,THE LOFT,98,9.8
913,Y47000,Wallcovering,2013,Jun,2013,JUN,Material,800,Residential,,THE QUARTZ,THE QUARTZ,-82,-8.2
853,Y47000,Wallcovering,2013,Jun,2013,JUN,Material,1200,Residential,,THE SKYWOODS,THE SKYWOODS,-49,-4.9
939,Y47000,Wallcovering,2014,Dec,2014,DEC,Material,774,Residential,,WATER PLACE,WATER PLACE,-8,-0.8
760,Y47000,Wallcovering,2014,May,2014,MAY,Material,950,Residential,,CASUARINA COVE,CASUARINA COVE,-74,-7.4
815,Y47000,Wallcovering,2015,Dec,2015,DEC,Material,4800,Residential,,GREEN HILL ESTATE,GREEN HILL ESTATE,47,4.7
713,Y47000,Wallcovering,2016,Feb,2016,FEB,Material,720,Residential,,THOMSON GRAND,THOMSON GRAND,-92,-9.2
713,Y47000,Wallcovering,2016,Mar,2016,MAR,Material,660.4,Hospitality,Mandarin Orchard Singapore,,MANDARIN ORCHARD SINGAPORE,-96,-9.6
938,Y47000,Wallcovering,2016,Mar,2016,MAR,Material,984,Residential,,THE BALE,THE BALE,-85,-8.5
758,Y47000,Wallcovering,2016,Sep,2016,SEP,Material,160,Residential,,YONG AN PARK,YONG AN PARK,-88,-8.8
940,Y47001,Wallcovering,2011,Apr,2011,APR,Material,550,Residential,,THE BOUTIQ,THE BOUTIQ,71,7.1
815,Y47001,Wallcovering,2011,Feb,2011,FEB,Material,2100,Hospitality,York Hotel,,YORK HOTEL,49,4.9
992,Y47001,Wallcovering,2011,Feb,2011,FEB,Material,420,Residential,,PALMERA EAST,PALMERA EAST,92,9.2
712,Y47001,Wallcovering,2011,Feb,2011,FEB,Material,1734,Residential,,WATERFALL GARDENS,WATERFALL GARDENS,71,7.1
940,Y47001,Wallcovering,2011,Jan,2011,JAN,Material,279,Residential,,FREESIA WOODS,FREESIA WOODS,84,8.4
815,Y47001,Wallcovering,2011,Jun,2011,JUN,Material,636.9,Hospitality,York Hotel,,YORK HOTEL,-73,-7.3
815,Y47001,Wallcovering,2011,Jun,2011,JUN,Material,636.9,Hospitality,York Hotel,,YORK HOTEL,-19,-1.9
815,Y47001,Wallcovering,2011,Jun,2011,JUN,Material,5095.2,Hospitality,York Hotel,,YORK HOTEL,-48,-4.8
815,Y47001,Wallcovering,2011,Jun,2011,JUN,Material,5095.2,Hospitality,York Hotel,,YORK HOTEL,65,6.5
815,Y47001,Wallcovering,2011,Jun,2011,JUN,Material,10190.4,Hospitality,York Hotel,,YORK HOTEL,-62,-6.2
815,Y47001,Wallcovering,2011,Jun,2011,JUN,Material,10190.4,Hospitality,York Hotel,,YORK HOTEL,-4,-0.4
815,Y47001,Wallcovering,2011,Jun,2011,JUN,Material,12101.1,Hospitality,York Hotel,,YORK HOTEL,-51,-5.1
722,Y47001,Wallcovering,2011,Jun,2011,JUN,Material,240,Residential,,ONE FORT,ONE FORT,-47,-4.7
704,Y47001,Wallcovering,2011,Jun,2011,JUN,Material,325,Residential,,GARDENVISTA,GARDENVISTA,78,7.8
722,Y47001,Wallcovering,2011,Jun,2011,JUN,Material,1200,Residential,,ONE FORT,ONE FORT,-46,-4.6
815,Y47001,Wallcovering,2011,Mar,2011,MAR,Material,4672,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,46,4.6
803,Y47001,Wallcovering,2011,May,2011,MAY,Material,80,Residential,,THE ESTA,THE ESTA,-37,-3.7
803,Y47001,Wallcovering,2011,May,2011,MAY,Material,160,Residential,,THE ESTA,THE ESTA,-98,-9.8
722,Y47001,Wallcovering,2011,May,2011,MAY,Material,240,Residential,,BELMOND GREEN,BELMOND GREEN,-7,-0.7
940,Y47001,Wallcovering,2011,May,2011,MAY,Material,651,Residential,,THE PEAK,THE PEAK,6,0.6
713,Y47001,Wallcovering,2013,Aug,2013,AUG,Material,768,Residential,,NV RESIDENCES,NV RESIDENCES,-46,-4.6
803,Y47001,Wallcovering,2013,Jan,2013,JAN,Material,426,Residential,,HILLVIEW PARK,HILLVIEW PARK,-57,-5.7
815,Y47001,Wallcovering,2013,Jul,2013,JUL,Material,560,Residential,,THE LANAI,THE LANAI,54,5.4
976,Y47001,Wallcovering,2013,Oct,2013,OCT,Material,1820,Residential,,THE ESTUARY,THE ESTUARY,26,2.6
815,Y47001,Wallcovering,2014,Jun,2014,JUN,Material,1200,Residential,,HILLTOPS,HILLTOPS,-98,-9.8
815,Y47001,Wallcovering,2014,Jun,2014,JUN,Material,1500,Residential,,HILLTOPS,HILLTOPS,69,6.9
815,Y47001,Wallcovering,2014,Jun,2014,JUN,Material,2700,Residential,,HILLTOPS,HILLTOPS,44,4.4
815,Y47001,Wallcovering,2014,Jun,2014,JUN,Material,2700,Residential,,HILLTOPS,HILLTOPS,9,0.9
758,Y47001,Wallcovering,2014,Nov,2014,NOV,Material,160,Residential,,WATERVIEW,WATERVIEW,39,3.9
976,Y47050,Wallcovering,2011,Dec,2011,DEC,Material,4664,Residential,,ORCHARD VIEW,ORCHARD VIEW,35,3.5
976,Y47050,Wallcovering,2011,Dec,2011,DEC,Material,4664,Residential,,ORCHARD VIEW,ORCHARD VIEW,-25,-2.5
853,Y47050,Wallcovering,2011,Jan,2011,JAN,Material,768,Residential,,BEAUFORT ON NASSIM,BEAUFORT ON NASSIM,20,2
955,Y47050,Wallcovering,2011,May,2011,MAY,Material,160,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-37,-3.7
726,Y47050,Wallcovering,2012,Feb,2012,FEB,Material,381,Residential,,LIVIA,LIVIA,21,2.1
713,Y47050,Wallcovering,2012,Jul,2012,JUL,Material,426,Residential,,COTE D'AZUR,COTE D'AZUR,-66,-6.6
732,Y47050,Wallcovering,2014,Feb,2014,FEB,Material,80,Residential,,ESPARINA RESIDENCES,ESPARINA RESIDENCES,-7,-0.7
938,Y47050,Wallcovering,2014,Feb,2014,FEB,Material,560,Residential,,THE INTERLACE,THE INTERLACE,-13,-1.3
760,Y47050,Wallcovering,2014,Jun,2014,JUN,Material,1200,Residential,,THE ESTORIL,THE ESTORIL,-10,-1
815,Y47050,Wallcovering,2014,Mar,2014,MAR,Material,455,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,65,6.5
760,Y47050,Wallcovering,2014,May,2014,MAY,Material,325,Residential,,CASUARINA COVE,CASUARINA COVE,78,7.8
721,Y47050,Wallcovering,2015,Nov,2015,NOV,Material,6750,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,100,10
732,Y47050,Wallcovering,2016,Aug,2016,AUG,Material,240,Residential,,ARCHIPELAGO,ARCHIPELAGO,71,7.1
760,Y47050,Wallcovering,2016,Feb,2016,FEB,Material,202.5,Residential,,NOVENA REGENCY,NOVENA REGENCY,97,9.7
784,Y47050,Wallcovering,2016,May,2016,MAY,Material,630,Hospitality,Shangri-La Hotel,,SHANGRI-LA HOTEL,-49,-4.9
713,Y47051,Wallcovering,2011,Dec,2011,DEC,Material,1200,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,0,0
713,Y47051,Wallcovering,2011,Dec,2011,DEC,Material,1200,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,-28,-2.8
853,Y47051,Wallcovering,2011,Feb,2011,FEB,Material,80,Residential,,AMARYLLIS VILLE,AMARYLLIS VILLE,82,8.2
853,Y47051,Wallcovering,2011,Feb,2011,FEB,Material,240,Residential,,AMARYLLIS VILLE,AMARYLLIS VILLE,-51,-5.1
938,Y47051,Wallcovering,2011,Jun,2011,JUN,Material,440,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,-49,-4.9
726,Y47051,Wallcovering,2011,Mar,2011,MAR,Material,560,Residential,,THE ESTA,THE ESTA,-99,-9.9
732,Y47051,Wallcovering,2011,Nov,2011,NOV,Material,440,Residential,,EDELWEISS PARK CONDOMINIUM,EDELWEISS PARK CONDOMINIUM,-63,-6.3
913,Y47051,Wallcovering,2012,Dec,2012,DEC,Material,160,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-24,-2.4
768,Y47051,Wallcovering,2012,Nov,2012,NOV,Material,200,Residential,,TREVISTA,TREVISTA,-79,-7.9
768,Y47051,Wallcovering,2012,Nov,2012,NOV,Material,425,Residential,,TREVISTA,TREVISTA,50,5
815,Y47051,Wallcovering,2012,Nov,2012,NOV,Material,27504,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-84,-8.4
955,Y47051,Wallcovering,2013,Apr,2013,APR,Material,292.5,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,45,4.5
776,Y47051,Wallcovering,2013,Apr,2013,APR,Material,480,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,57,5.7
776,Y47051,Wallcovering,2013,Apr,2013,APR,Material,1056,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,-7,-0.7
732,Y47051,Wallcovering,2013,Dec,2013,DEC,Material,720,Residential,,STEVENS LOFT,STEVENS LOFT,-5,-0.5
768,Y47051,Wallcovering,2013,Jan,2013,JAN,Material,312,Residential,,CITY REGENCY,CITY REGENCY,-39,-3.9
815,Y47051,Wallcovering,2013,Jul,2013,JUL,Material,4584,Residential,,SEVEN PALMS SENTOSA COVE,SEVEN PALMS SENTOSA COVE,98,9.8
825,Y47051,Wallcovering,2013,May,2013,MAY,Material,945,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,-59,-5.9
815,Y47051,Wallcovering,2014,Dec,2014,DEC,Material,325,Residential,,BLOSSOM RESIDENCES,BLOSSOM RESIDENCES,-22,-2.2
853,Y47051,Wallcovering,2014,Jan,2014,JAN,Material,630,Hospitality,Shangri-La Hotel,,SHANGRI-LA HOTEL,49,4.9
938,Y47051,Wallcovering,2016,Feb,2016,FEB,Material,767,Residential,,THREE THREE ROBIN,THREE THREE ROBIN,-34,-3.4
916,Y47052,Wallcovering,2011,Apr,2011,APR,Material,360,Residential,,SENTOSA COVE,SENTOSA COVE,-4,-0.4
853,Y47052,Wallcovering,2011,Dec,2011,DEC,Material,380,Residential,,SENTOSA COVE,SENTOSA COVE,-32,-3.2
704,Y47052,Wallcovering,2011,Jun,2011,JUN,Material,238,Residential,,EAST COAST RESIDENCES,EAST COAST RESIDENCES,-76,-7.6
976,Y47052,Wallcovering,2011,Jun,2011,JUN,Material,1200,Residential,,THE TRILLIUM,THE TRILLIUM,6,0.6
976,Y47052,Wallcovering,2011,Jun,2011,JUN,Material,1200,Residential,,THE TRILLIUM,THE TRILLIUM,-20,-2
732,Y47052,Wallcovering,2012,Jan,2012,JAN,Material,770,Residential,,RIVERVALE CREST,RIVERVALE CREST,24,2.4
825,Y47052,Wallcovering,2012,Jun,2012,JUN,Material,630,Hospitality,AQUEEN - Jalan Besar Hotel,,AQUEEN - JALAN BESAR HOTEL,38,3.8
726,Y47052,Wallcovering,2012,Mar,2012,MAR,Material,78,Residential,,WATERFRONT WAVES,WATERFRONT WAVES,69,6.9
722,Y47052,Wallcovering,2012,Mar,2012,MAR,Material,560,Residential,,SOLEIL @ SINARAN,SOLEIL @ SINARAN,57,5.7
722,Y47052,Wallcovering,2012,Mar,2012,MAR,Material,770,Residential,,SOLEIL @ SINARAN,SOLEIL @ SINARAN,5,0.5
732,Y47052,Wallcovering,2012,Nov,2012,NOV,Material,1200,Residential,,MI CASA,MI CASA,-90,-9
815,Y47052,Wallcovering,2012,Nov,2012,NOV,Material,4584,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-29,-2.9
815,Y47052,Wallcovering,2014,Dec,2014,DEC,Material,325,Residential,,BLOSSOM RESIDENCES,BLOSSOM RESIDENCES,61,6.1
768,Y47052,Wallcovering,2014,Jan,2014,JAN,Material,425,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-92,-9.2
768,Y47052,Wallcovering,2014,Jan,2014,JAN,Material,425,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-20,-2
763,Y47052,Wallcovering,2014,Oct,2014,OCT,Material,650,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-65,-6.5
713,Y47052,Wallcovering,2014,Oct,2014,OCT,Material,765,Residential,,ZENITH,ZENITH,-39,-3.9
713,Y47052,Wallcovering,2014,Sep,2014,SEP,Material,160,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,16,1.6
732,Y47053,Wallcovering,2011,Aug,2011,AUG,Material,78,Residential,,TANAMERA CREST,TANAMERA CREST,-70,-7
913,Y47053,Wallcovering,2011,Aug,2011,AUG,Material,160,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,87,8.7
913,Y47053,Wallcovering,2011,Aug,2011,AUG,Material,3200,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,81,8.1
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,630,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,48,4.8
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,1260,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-64,-6.4
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,1890,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-41,-4.1
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,1890,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-54,-5.4
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,3150,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,79,7.9
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,3150,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-65,-6.5
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,3150,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-84,-8.4
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,5040,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-78,-7.8
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,5040,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-16,-1.6
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,5040,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-22,-2.2
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,8820,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-30,-3
814,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,21420,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-83,-8.3
992,Y47053,Wallcovering,2011,Dec,2011,DEC,Material,424,Residential,,CASUARINA COVE,CASUARINA COVE,6,0.6
940,Y47053,Wallcovering,2011,Feb,2011,FEB,Material,381.2,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-88,-8.8
940,Y47053,Wallcovering,2011,Feb,2011,FEB,Material,619.45,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,47,4.7
939,Y47053,Wallcovering,2011,Jul,2011,JUL,Material,600,Residential,,THE ARTE,THE ARTE,-1,-0.1
992,Y47053,Wallcovering,2011,Jul,2011,JUL,Material,690,Residential,,ONE SHENTON,ONE SHENTON,90,9
815,Y47053,Wallcovering,2011,Nov,2011,NOV,Material,1020,Residential,,18 SHELFORD,18 SHELFORD,55,5.5
955,Y47053,Wallcovering,2012,Aug,2012,AUG,Material,170,Residential,,SEMBAWANG PARK,SEMBAWANG PARK,-45,-4.5
814,Y47053,Wallcovering,2012,Dec,2012,DEC,Material,4410,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,55,5.5
814,Y47053,Wallcovering,2012,Dec,2012,DEC,Material,10080,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-11,-1.1
814,Y47053,Wallcovering,2012,Dec,2012,DEC,Material,13230,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,62,6.2
814,Y47053,Wallcovering,2012,Dec,2012,DEC,Material,20160,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,35,3.5
913,Y47053,Wallcovering,2012,Dec,2012,DEC,Material,640,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-38,-3.8
815,Y47053,Wallcovering,2012,Feb,2012,FEB,Material,170,Residential,,18 SHELFORD,18 SHELFORD,-48,-4.8
722,Y47053,Wallcovering,2012,Feb,2012,FEB,Material,324,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,38,3.8
955,Y47053,Wallcovering,2012,Jul,2012,JUL,Material,1020,Residential,,SEMBAWANG PARK,SEMBAWANG PARK,57,5.7
814,Y47053,Wallcovering,2012,May,2012,MAY,Material,17010,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,5,0.5
814,Y47053,Wallcovering,2012,May,2012,MAY,Material,18900,Hospitality,Singapore Marriott Tang Plaza Hotel,,SINGAPORE MARRIOTT TANG PLAZA HOTEL,-1,-0.1
815,Y47053,Wallcovering,2012,Nov,2012,NOV,Material,4480,Residential,,HILLTOPS,HILLTOPS,-18,-1.8
815,Y47053,Wallcovering,2012,Oct,2012,OCT,Material,300,Residential,,MEIER SUITES,MEIER SUITES,9,0.9
704,Y47053,Wallcovering,2013,Feb,2013,FEB,Material,238,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-9,-0.9
