Year,Month,Product_Grp,Sales,ID,Sector
2014,Jan,Fabric,19050,102549,Residential
2014,Jan,Fabric,1200,102550,Residential
2014,Jan,Fabric,-3810,102551,Residential
2014,Jan,Carpet,-309052.15,102554,Hospitality
2014,Jan,Carpet,-56027.43,102555,Hospitality
2014,Jan,Fabric,479.71,102696,Hospitality
2014,Jan,Fabric,17263.32,102697,Hospitality
2014,Jan,Fabric,14288.79,102698,Hospitality
2014,Jan,Fabric,15191.41,102699,Hospitality
2014,Jan,Fabric,16685.77,102700,Hospitality
2014,Jan,Fabric,293.51,102701,Hospitality
2014,Jan,Fabric,-293.51,102702,Hospitality
2014,Jan,Fabric,1109.25,102703,Hospitality
2014,Jan,Fabric,32320.5,102704,Hospitality
2014,Jan,Fabric,29691,102705,Hospitality
2014,Jan,Fabric,-29.75,102706,Hospitality
2014,Jan,Wallcovering,-150,102753,Residential
2014,Jan,Wallcovering,34.5,102758,Residential
2014,Jan,Wallcovering,84,102759,Residential
2014,Jan,Wallcovering,215.28,102760,Residential
2014,Jan,Wallcovering,69,102761,Residential
2014,Jan,Wallcovering,204,102764,Residential
2014,Jan,Wallcovering,356,102765,Residential
2014,Jan,Wallcovering,-84,102766,Residential
2014,Jan,Wallcovering,132.3,102922,Residential
2014,Jan,Wallcovering,567,102923,Residential
2014,Jan,Wallcovering,-18.9,102924,Residential
2014,Jan,Wallcovering,567,102925,Residential
2014,Jan,Wallcovering,170.1,102926,Residential
2014,Jan,Wallcovering,-245.7,102927,Residential
2014,Jan,Wallcovering,1125,102928,Residential
2014,Jan,Wallcovering,737.1,102929,Residential
2014,Jan,Wallcovering,-264.6,102930,Residential
2014,Jan,Wallcovering,189,102931,Residential
2014,Jan,Wallcovering,567,102932,Residential
2014,Jan,Wallcovering,941.28,102933,Residential
2014,Jan,Wallcovering,540,102934,Residential
2014,Jan,Wallcovering,180,102935,Residential
2014,Jan,Wallcovering,280,102936,Residential
2014,Jan,Wallcovering,-352.53,102937,Residential
2014,Jan,Wallcovering,-525,102947,Residential
2014,Jan,Wallcovering,-444.29,102970,Residential
2014,Jan,Flooring,-123.23,102971,Residential
2014,Jan,Wallcovering,180,102991,Residential
2014,Jan,Wallcovering,-180,102992,Residential
2014,Jan,Wallcovering,315,103038,Residential
2014,Jan,Wallcovering,190,103039,Residential
2014,Jan,Wallcovering,-47.25,103040,Residential
2014,Jan,Wallcovering,228,103171,Residential
2014,Jan,Wallcovering,312,103172,Residential
2014,Jan,Wallcovering,480,103173,Residential
2014,Jan,Wallcovering,227,103186,Residential
2014,Jan,Wallcovering,300,103187,Residential
2014,Jan,Wallcovering,-11.35,103188,Residential
2014,Jan,Wallcovering,336,103317,Residential
2014,Jan,Wallcovering,-231,103318,Residential
2014,Jan,Wallcovering,150,103319,Residential
2014,Jan,Wallcovering,150,103351,Residential
2014,Jan,Wallcovering,120,103440,Residential
2014,Jan,Wallcovering,240,103441,Residential
2014,Jan,Wallcovering,240,103442,Residential
2014,Jan,Wallcovering,-120,103443,Residential
2014,Jan,Wallcovering,840,103444,Residential
2014,Jan,Wallcovering,65,103445,Residential
2014,Jan,Wallcovering,585,103446,Residential
2014,Jan,Wallcovering,850,103447,Residential
2014,Jan,Wallcovering,2205,103448,Residential
2014,Jan,Wallcovering,-105,103449,Residential
2014,Jan,Wallcovering,1020,103450,Residential
2014,Jan,Wallcovering,-204,103451,Residential
2014,Jan,Wallcovering,168,103452,Residential
2014,Jan,Wallcovering,1490.03,103453,Residential
2014,Jan,Wallcovering,-154.2,103454,Residential
2014,Jan,Fabric,289.8,103464,Residential
2014,Jan,Fabric,184,103465,Residential
2014,Jan,Fabric,300,103466,Residential
2014,Jan,Wallcovering,464,103476,Residential
2014,Jan,Wallcovering,365,103477,Residential
2014,Jan,Wallcovering,312,103478,Residential
2014,Jan,Wallcovering,480,103479,Residential
2014,Jan,Wallcovering,-228.2,103480,Residential
2014,Jan,Wallcovering,3600,103512,Residential
2014,Jan,Fabric,4811.75,103528,Hospitality
2014,Jan,Fabric,413.25,103529,Hospitality
2014,Jan,Fabric,656.5,103530,Hospitality
2014,Jan,Fabric,114,103531,Hospitality
2014,Jan,Fabric,2970,103532,Hospitality
2014,Jan,Fabric,112.5,103533,Hospitality
2014,Jan,Fabric,3297,103534,Hospitality
2014,Jan,Fabric,-620,103535,Hospitality
2014,Jan,Wallcovering,366,103536,Hospitality
2014,Jan,Wallcovering,15.6,103537,Hospitality
2014,Jan,Wallcovering,350,103538,Hospitality
2014,Jan,Wallcovering,80,103539,Hospitality
2014,Jan,Fabric,-80,103540,Hospitality
2014,Jan,Wallcovering,1792,103541,Residential
2014,Jan,Wallcovering,1344,103542,Residential
2014,Jan,Wallcovering,1512,103543,Residential
2014,Jan,Wallcovering,392,103544,Residential
2014,Jan,Wallcovering,728,103545,Residential
2014,Jan,Wallcovering,1120,103546,Residential
2014,Jan,Wallcovering,1064,103547,Residential
2014,Jan,Wallcovering,1120,103548,Residential
2014,Jan,Wallcovering,1008,103549,Residential
2014,Jan,Wallcovering,28,103550,Residential
2014,Jan,Wallcovering,10080,103551,Residential
2014,Jan,Wallcovering,28,103552,Residential
2014,Jan,Wallcovering,4398.86,103553,Residential
2014,Jan,Wallcovering,-1516.2,103554,Residential
2014,Jan,Wallcovering,-10108,103555,Residential
2014,Jan,Wallcovering,375,103591,Hospitality
2014,Jan,Wallcovering,540,103592,Hospitality
2014,Jan,Wallcovering,-180,103593,Hospitality
2014,Jan,Wallcovering,580,103594,Hospitality
2014,Jan,Wallcovering,-73.5,103595,Hospitality
2014,Jan,Wallcovering,1957.5,103606,Residential
2014,Jan,Wallcovering,270,103607,Residential
2014,Jan,Wallcovering,150,103619,Residential
2014,Jan,Wallcovering,180,103620,Residential
2014,Jan,Wallcovering,3213,103635,Residential
2014,Jan,Wallcovering,1080,103636,Residential
2014,Jan,Wallcovering,540,103637,Residential
2014,Jan,Wallcovering,-724.95,103638,Residential
2014,Jan,Wallcovering,-398.12,103642,Residential
2014,Jan,Wallcovering,126,103647,Residential
2014,Jan,Wallcovering,210,103648,Residential
2014,Jan,Wallcovering,-84,103649,Residential
2014,Jan,Carpet,422.8,103650,Residential
2014,Jan,Carpet,422.8,103651,Residential
2014,Jan,Wallcovering,420,103652,Residential
2014,Jan,Carpet,480,103653,Residential
2014,Jan,Wallcovering,-1997.6,103654,Residential
2014,Jan,Carpet,668.3,103678,Residential
2014,Jan,Wallcovering,-133.66,103679,Residential
2014,Jan,Wallcovering,810,103680,Residential
2014,Jan,Wallcovering,270,103681,Residential
2014,Jan,Wallcovering,-162,103682,Residential
2014,Jan,Wallcovering,209,103728,Residential
2014,Jan,Wallcovering,209,103729,Residential
2014,Jan,Wallcovering,-209,103730,Residential
2014,Jan,Wallcovering,330,103731,Residential
2014,Jan,Wallcovering,-31.35,103732,Residential
2014,Jan,Wallcovering,783,103734,Hospitality
2014,Jan,Fabric,6324,103740,Residential
2014,Jan,Fabric,-124,103741,Residential
2014,Jan,Fabric,2356,103742,Residential
2014,Jan,Fabric,124,103743,Residential
2014,Jan,Fabric,450,103744,Residential
2014,Jan,Fabric,-3038,103745,Residential
2014,Jan,Wallcovering,382.59,103778,Residential
2014,Jan,Wallcovering,-141.7,103779,Residential
2014,Jan,Wallcovering,162.63,103780,Residential
2014,Jan,Wallcovering,-87.57,103781,Residential
2014,Jan,Wallcovering,212.43,103782,Residential
2014,Jan,Wallcovering,310,103802,Residential
2014,Jan,Wallcovering,-46.5,103803,Residential
2014,Jan,Wallcovering,-1144,103804,Residential
2014,Jan,Wallcovering,270,103834,Residential
2014,Jan,Wallcovering,-54,103835,Residential
2014,Jan,Wallcovering,-463.36,103836,Residential
2014,Jan,Wallcovering,3165,103877,Residential
2014,Jan,Wallcovering,1582.5,103878,Residential
2014,Jan,Wallcovering,-263.75,103879,Residential
2014,Jan,Wallcovering,1917.5,103880,Residential
2014,Jan,Wallcovering,309.75,103881,Residential
2014,Jan,Wallcovering,-221.25,103882,Residential
2014,Jan,Wallcovering,4242,103883,Residential
2014,Jan,Fabric,541.8,103894,Hospitality
2014,Jan,Fabric,540,103895,Hospitality
2014,Jan,Fabric,211.6,103896,Hospitality
2014,Jan,Fabric,105.8,103897,Hospitality
2014,Jan,Fabric,423.2,103898,Hospitality
2014,Jan,Fabric,211.6,103899,Hospitality
2014,Jan,Wallcovering,110.16,104024,Residential
2014,Jan,Wallcovering,94,104048,Residential
2014,Jan,Wallcovering,50,104049,Residential
2014,Jan,Wallcovering,150,104050,Residential
2014,Jan,Wallcovering,600,104053,Hospitality
2014,Jan,Wallcovering,75,104054,Hospitality
2014,Jan,Wallcovering,1200,104055,Hospitality
2014,Jan,Fabric,80,104059,Residential
2014,Jan,Fabric,-80,104060,Residential
2014,Jan,Fabric,1071,104061,Residential
2014,Jan,Fabric,150,104062,Residential
2014,Jan,Wallcovering,300,104089,Residential
2014,Jan,Fabric,1530,104108,Residential
2014,Jan,Fabric,390,104109,Residential
2014,Jan,Fabric,324,104110,Residential
2014,Jan,Fabric,200,104111,Residential
2014,Jan,Wallcovering,1617,104112,Residential
2014,Jan,Wallcovering,750,104113,Residential
2014,Jan,Wallcovering,250,104114,Residential
2014,Jan,Wallcovering,-355.05,104115,Residential
2014,Jan,Wallcovering,-240,104128,Residential
2014,Jan,Wallcovering,-30.84,104138,Residential
2014,Jan,Flooring,4146,104144,Residential
2014,Jan,Flooring,414.6,104145,Residential
2014,Jan,Flooring,1157.37,104149,Residential
2014,Jan,Flooring,250,104150,Residential
2014,Jan,Flooring,-414.6,104151,Residential
2014,Jan,Flooring,-414.6,104152,Residential
2014,Jan,Wallcovering,816,104153,Residential
2014,Jan,Wallcovering,369,104154,Residential
2014,Jan,Wallcovering,513,104155,Residential
2014,Jan,Wallcovering,100,104156,Residential
2014,Jan,Wallcovering,150,104157,Residential
2014,Jan,Wallcovering,830,104158,Residential
2014,Jan,Flooring,4436,104169,Residential
2014,Jan,Flooring,-998.1,104170,Residential
2014,Jan,Flooring,560,104175,Residential
2014,Jan,Flooring,-396.02,104176,Residential
2014,Jan,Wallcovering,882,104188,Residential
2014,Jan,Wallcovering,-132.3,104189,Residential
2014,Jan,Flooring,3030,104190,Residential
2014,Jan,Wallcovering,630,104196,Residential
2014,Jan,Wallcovering,-94.5,104197,Residential
2014,Jan,Carpet,2000,104217,Residential
2014,Jan,Carpet,-700,104218,Residential
2014,Jan,Flooring,4536,104221,Residential
2014,Jan,Wallcovering,2062,104228,Residential
2014,Jan,Wallcovering,-309.3,104229,Residential
2014,Jan,Flooring,707,104230,Residential
2014,Jan,Flooring,100,104232,Residential
2014,Jan,Flooring,2021.6,104233,Residential
2014,Jan,Wallcovering,1400,104241,Residential
2014,Jan,Wallcovering,700,104242,Residential
2014,Jan,Wallcovering,262,104243,Residential
2014,Jan,Wallcovering,290.44,104244,Residential
2014,Jan,Wallcovering,-2.74,104245,Residential
2014,Jan,Wallcovering,312,104246,Residential
2014,Jan,Wallcovering,780,104247,Residential
2014,Jan,Wallcovering,476,104248,Residential
2014,Jan,Wallcovering,595,104249,Residential
2014,Jan,Wallcovering,-214.2,104250,Residential
2014,Jan,Wallcovering,1200,104251,Residential
2014,Jan,Wallcovering,400,104252,Residential
2014,Jan,Wallcovering,-1609.47,104253,Residential
2014,Jan,Fabric,876,104254,Residential
2014,Jan,Fabric,1300,104255,Residential
2014,Jan,Fabric,-306.6,104256,Residential
2014,Jan,Fabric,424,104257,Residential
2014,Jan,Fabric,1722,104258,Residential
2014,Jan,Fabric,300,104259,Residential
2014,Jan,Fabric,530,104260,Residential
2014,Jan,Fabric,2964,104261,Residential
2014,Jan,Fabric,390,104262,Residential
2014,Jan,Fabric,318,104263,Residential
2014,Jan,Fabric,1260,104264,Residential
2014,Jan,Fabric,265,104265,Residential
2014,Jan,Fabric,1632,104266,Residential
2014,Jan,Fabric,202.5,104267,Residential
2014,Jan,Fabric,570,104268,Residential
2014,Jan,Fabric,906,104269,Residential
2014,Jan,Fabric,90,104270,Residential
2014,Jan,Fabric,210,104271,Residential
2014,Jan,Fabric,92,104272,Residential
2014,Jan,Fabric,-3502.62,104273,Residential
2014,Jan,Wallcovering,340,104275,Residential
2014,Jan,Wallcovering,646,104276,Residential
2014,Jan,Wallcovering,-76,104277,Residential
2014,Jan,Wallcovering,400,104278,Residential
2014,Jan,Wallcovering,-45.5,104279,Residential
2014,Jan,Carpet,740,104280,Residential
2014,Jan,Wallcovering,100,104281,Residential
2014,Jan,Carpet,170,104282,Residential
2014,Jan,Carpet,160,104283,Residential
2014,Jan,Wallcovering,830,104284,Residential
2014,Jan,Wallcovering,165,104288,Residential
2014,Jan,Wallcovering,-22,104289,Residential
2014,Jan,Wallcovering,110,104290,Residential
2014,Jan,Wallcovering,-20,104291,Residential
2014,Jan,Wallcovering,250,104292,Residential
2014,Jan,Wallcovering,714,104294,Residential
2014,Jan,Wallcovering,975,104295,Residential
2014,Jan,Wallcovering,330,104296,Residential
2014,Jan,Wallcovering,150,104297,Residential
2014,Jan,Wallcovering,-591.15,104298,Residential
2014,Jan,Wallcovering,459,104299,Residential
2014,Jan,Wallcovering,810,104300,Residential
2014,Jan,Wallcovering,-270,104301,Residential
2014,Jan,Wallcovering,4536,104302,Residential
2014,Jan,Wallcovering,-737.1,104303,Residential
2014,Jan,Wallcovering,560,104304,Residential
2014,Jan,Wallcovering,810,104305,Residential
2014,Jan,Wallcovering,-378,104306,Residential
2014,Jan,Wallcovering,810,104307,Residential
2014,Jan,Wallcovering,420,104308,Residential
2014,Jan,Wallcovering,270,104309,Residential
2014,Jan,Wallcovering,-270,104310,Residential
2014,Jan,Wallcovering,567,104311,Residential
2014,Jan,Wallcovering,-189,104312,Residential
2014,Jan,Wallcovering,810,104313,Residential
2014,Jan,Wallcovering,3300,104314,Residential
2014,Jan,Wallcovering,200,104315,Residential
2014,Jan,Wallcovering,1450,104316,Residential
2014,Jan,Wallcovering,-1641.58,104317,Residential
2014,Jan,Wallcovering,210,104318,Residential
2014,Jan,Wallcovering,450,104319,Residential
2014,Jan,Wallcovering,-90,104320,Residential
2014,Jan,Wallcovering,480,104321,Residential
2014,Jan,Wallcovering,189,104322,Residential
2014,Jan,Wallcovering,810,104323,Residential
2014,Jan,Wallcovering,-81,104324,Residential
2014,Jan,Wallcovering,500,104325,Residential
2014,Jan,Wallcovering,165,104327,Residential
2014,Jan,Wallcovering,330,104328,Residential
2014,Jan,Wallcovering,165,104329,Residential
2014,Jan,Wallcovering,330,104330,Residential
2014,Jan,Wallcovering,330,104331,Residential
2014,Jan,Wallcovering,480,104332,Residential
2014,Jan,Wallcovering,440,104333,Residential
2014,Jan,Wallcovering,880,104334,Residential
2014,Jan,Wallcovering,2016,104335,Residential
2014,Jan,Wallcovering,110,104336,Residential
2014,Jan,Wallcovering,330,104337,Residential
2014,Jan,Wallcovering,-110,104338,Residential
2014,Jan,Wallcovering,110,104339,Residential
2014,Jan,Wallcovering,330,104340,Residential
2014,Jan,Wallcovering,-110,104341,Residential
2014,Jan,Wallcovering,160,104342,Residential
2014,Jan,Wallcovering,320,104343,Residential
2014,Jan,Wallcovering,400,104344,Residential
2014,Jan,Wallcovering,127.5,104345,Residential
2014,Jan,Wallcovering,-25.5,104346,Residential
2014,Jan,Wallcovering,255,104347,Residential
2014,Jan,Wallcovering,-51,104348,Residential
2014,Jan,Wallcovering,186,104349,Residential
2014,Jan,Wallcovering,300,104350,Residential
2014,Jan,Wallcovering,810,104352,Residential
2014,Jan,Wallcovering,-270,104353,Residential
2014,Jan,Wallcovering,561,104354,Residential
2014,Jan,Wallcovering,510,104355,Residential
2014,Jan,Wallcovering,-220.2,104356,Residential
2014,Jan,Wallcovering,882,104357,Residential
2014,Jan,Wallcovering,-630,104358,Residential
2014,Jan,Wallcovering,351,104359,Residential
2014,Jan,Wallcovering,-81,104360,Residential
2014,Jan,Wallcovering,650,104361,Residential
2014,Jan,Wallcovering,350,104362,Residential
2014,Jan,Wallcovering,150,104363,Residential
2014,Jan,Wallcovering,-234.4,104364,Residential
2014,Jan,Wallcovering,408,104365,Residential
2014,Jan,Wallcovering,-408,104366,Residential
2014,Jan,Fabric,228,104367,Residential
2014,Jan,Carpet,1300,104368,Residential
2014,Jan,Carpet,999,104369,Residential
2014,Jan,Carpet,300,104370,Residential
2014,Jan,Carpet,1200,104371,Residential
2014,Jan,Carpet,699,104372,Residential
2014,Jan,Carpet,-899.6,104373,Residential
2014,Jan,Carpet,-179.92,104374,Residential
2014,Jan,Wallcovering,320,104382,Residential
2014,Jan,Wallcovering,320,104383,Residential
2014,Jan,Wallcovering,-320,104384,Residential
2014,Jan,Wallcovering,390,104385,Residential
2014,Jan,Wallcovering,-180,104386,Residential
2014,Jan,Wallcovering,350,104387,Residential
2014,Jan,Wallcovering,84,104393,Residential
2014,Jan,Wallcovering,168,104394,Residential
2014,Jan,Wallcovering,350,104395,Residential
2014,Jan,Wallcovering,-37.8,104396,Residential
2014,Jan,Wallcovering,1800,104398,Residential
2014,Jan,Wallcovering,207.9,104399,Residential
2014,Jan,Wallcovering,567,104400,Residential
2014,Jan,Wallcovering,-189,104401,Residential
2014,Jan,Wallcovering,960,104402,Residential
2014,Jan,Wallcovering,980,104403,Residential
2014,Jan,Wallcovering,160,104404,Residential
2014,Jan,Wallcovering,1120,104405,Residential
2014,Jan,Wallcovering,1005,104406,Residential
2014,Jan,Wallcovering,460,104407,Residential
2014,Jan,Wallcovering,580,104408,Residential
2014,Jan,Wallcovering,600,104409,Residential
2014,Jan,Fabric,9.34,104410,Residential
2014,Jan,Wallcovering,-1121.18,104411,Residential
2014,Jan,Wallcovering,-9.34,104412,Residential
2014,Jan,Wallcovering,561,104437,Residential
2014,Jan,Fabric,838.5,104438,Residential
2014,Jan,Fabric,107.5,104439,Residential
2014,Jan,Fabric,-107.5,104440,Residential
2014,Jan,Fabric,236,104441,Residential
2014,Jan,Fabric,-251.55,104442,Residential
2014,Jan,Flooring,45,104446,Residential
2014,Jan,Wallcovering,889,104447,Residential
2014,Jan,Wallcovering,120,104448,Residential
2014,Jan,Wallcovering,455,104449,Residential
2014,Jan,Wallcovering,952,104450,Residential
2014,Jan,Wallcovering,300,104451,Residential
2014,Jan,Wallcovering,-190.4,104452,Residential
2014,Jan,Flooring,945,104456,Residential
2014,Jan,Flooring,300,104461,Residential
2014,Jan,Wallcovering,348,104462,Residential
2014,Jan,Wallcovering,70,104463,Residential
2014,Jan,Wallcovering,300,104464,Residential
2014,Jan,Wallcovering,120,104476,Residential
2014,Jan,Wallcovering,628,104479,Residential
2014,Jan,Wallcovering,154,104480,Residential
2014,Jan,Wallcovering,400,104481,Residential
2014,Jan,Wallcovering,-156.4,104482,Residential
2014,Jan,Wallcovering,255,104483,Residential
2014,Jan,Wallcovering,280,104484,Residential
2014,Jan,Wallcovering,672,104485,Residential
2014,Jan,Wallcovering,490,104486,Residential
2014,Jan,Wallcovering,-134.4,104487,Residential
2014,Jan,Flooring,5384.8,104489,Residential
2014,Jan,Flooring,300,104494,Residential
2014,Jan,Flooring,-538.48,104495,Residential
2014,Jan,Wallcovering,1062,104496,Residential
2014,Jan,Wallcovering,-212.4,104497,Residential
2014,Jan,Fabric,535,104498,Residential
2014,Jan,Fabric,-80.25,104499,Residential
2014,Jan,Fabric,945,104500,Residential
2014,Jan,Fabric,100,104501,Residential
2014,Jan,Fabric,-141.75,104502,Residential
2014,Jan,Wallcovering,1224,104503,Residential
2014,Jan,Wallcovering,-244.8,104504,Residential
2014,Jan,Wallcovering,360,104505,Residential
2014,Jan,Carpet,9961.33,104506,Residential
2014,Jan,Carpet,6621.19,104507,Residential
2014,Jan,Carpet,15183.02,104508,Residential
2014,Jan,Carpet,-6387.94,104509,Residential
2014,Jan,Wallcovering,750,104515,Residential
2014,Jan,Wallcovering,621,104516,Residential
2014,Jan,Wallcovering,300,104517,Residential
2014,Jan,Wallcovering,210,104518,Residential
2014,Jan,Wallcovering,-274.2,104519,Residential
2014,Jan,Carpet,450,104521,Hospitality
2014,Jan,Carpet,300,104522,Hospitality
2014,Jan,Wallcovering,2444,104530,Residential
2014,Jan,Wallcovering,661.5,104531,Residential
2014,Jan,Wallcovering,254,104532,Residential
2014,Jan,Wallcovering,254,104533,Residential
2014,Jan,Wallcovering,350,104534,Residential
2014,Jan,Wallcovering,320,104535,Residential
2014,Jan,Wallcovering,-542.02,104536,Residential
2014,Jan,Wallcovering,1092,104537,Residential
2014,Jan,Wallcovering,-1092,104538,Residential
2014,Jan,Wallcovering,124,104539,Residential
2014,Jan,Wallcovering,320,104540,Residential
2014,Jan,Wallcovering,540,104541,Residential
2014,Jan,Wallcovering,255,104542,Residential
2014,Jan,Wallcovering,80,104543,Residential
2014,Jan,Wallcovering,170,104544,Residential
2014,Jan,Wallcovering,337.5,104545,Residential
2014,Jan,Wallcovering,135,104546,Residential
2014,Jan,Wallcovering,150,104547,Residential
2014,Jan,Wallcovering,1400,104551,Residential
2014,Jan,Wallcovering,300,104552,Residential
2014,Jan,Wallcovering,500,104553,Residential
2014,Jan,Wallcovering,-210,104554,Residential
2014,Jan,Wallcovering,320,104557,Residential
2014,Jan,Wallcovering,-64,104558,Residential
2014,Jan,Wallcovering,12838,104571,Residential
2014,Jan,Wallcovering,1300,104572,Residential
2014,Jan,Fabric,160,104573,Residential
2014,Jan,Fabric,80,104574,Residential
2014,Jan,Fabric,176,104575,Residential
2014,Jan,Fabric,240,104576,Residential
2014,Jan,Fabric,96,104577,Residential
2014,Jan,Fabric,80,104578,Residential
2014,Jan,Fabric,80,104579,Residential
2014,Jan,Fabric,80,104580,Residential
2014,Jan,Fabric,80,104581,Residential
2014,Jan,Flooring,700,104673,Hospitality
2014,Jan,Carpet,5936,104735,Hospitality
2014,Jan,Carpet,7420,104736,Hospitality
2014,Jan,Carpet,636,104737,Hospitality
2014,Jan,Carpet,2798.4,104738,Hospitality
2014,Jan,Carpet,975.2,104739,Hospitality
2014,Jan,Carpet,975.2,104740,Hospitality
2014,Jan,Carpet,975.2,104741,Hospitality
2014,Jan,Carpet,975.2,104742,Hospitality
2014,Jan,Carpet,975.2,104743,Hospitality
2014,Jan,Carpet,1166,104744,Hospitality
2014,Jan,Carpet,1166,104745,Hospitality
2014,Jan,Carpet,848,104746,Hospitality
2014,Jan,Carpet,212,104747,Hospitality
2014,Jan,Carpet,3038,104748,Hospitality
2014,Jan,Carpet,7903.6,104749,Hospitality
2014,Jan,Flooring,3489.16,104773,Residential
2014,Jan,Wallcovering,268.8,104777,Hospitality
2014,Jan,Wallcovering,-38.4,104778,Hospitality
2014,Jan,Wallcovering,450,104779,Hospitality
2014,Jan,Wallcovering,639.54,104780,Hospitality
2014,Jan,Wallcovering,-1640.34,104781,Hospitality
2014,Jan,Carpet,1276.8,104782,Hospitality
2014,Jan,Carpet,159.6,104783,Hospitality
2014,Jan,Carpet,400,104784,Hospitality
2014,Jan,Carpet,1276.8,104785,Hospitality
2014,Jan,Carpet,200,104786,Hospitality
2014,Jan,Carpet,-200,104787,Hospitality
2014,Jan,Wallcovering,1076.4,104793,Residential
2014,Jan,Wallcovering,430.56,104794,Residential
2014,Jan,Wallcovering,215.28,104795,Residential
2014,Jan,Wallcovering,1575,104813,Hospitality
2014,Jan,Wallcovering,560,104814,Hospitality
2014,Jan,Wallcovering,-370,104815,Hospitality
2014,Jan,Flooring,4111.2,104816,Hospitality
2014,Jan,Flooring,-0.2,104820,Hospitality
2014,Jan,Flooring,-106,104864,Residential
2014,Jan,Flooring,4085.25,104909,Residential
2014,Jan,Flooring,628.5,104910,Residential
2014,Jan,Flooring,2828.25,104911,Residential
2014,Jan,Flooring,314.25,104912,Residential
2014,Jan,Flooring,314.25,104913,Residential
2014,Jan,Flooring,439.95,104915,Residential
2014,Jan,Flooring,7039.2,104916,Residential
2014,Jan,Flooring,439.95,104917,Residential
2014,Jan,Flooring,35196,104918,Residential
2014,Jan,Flooring,63352.8,104919,Residential
2014,Jan,Flooring,66621,104920,Residential
2014,Jan,Flooring,3771,104921,Residential
2014,Jan,Flooring,7039.2,104922,Residential
2014,Jan,Flooring,14078.4,104923,Residential
2014,Jan,Flooring,7039.2,104924,Residential
2014,Jan,Flooring,7039.2,104925,Residential
2014,Jan,Flooring,14078.4,104926,Residential
2014,Jan,Flooring,7039.2,104927,Residential
2014,Jan,Flooring,7039.2,104928,Residential
2014,Jan,Flooring,14078.4,104929,Residential
2014,Jan,Flooring,35196,104930,Residential
2014,Jan,Flooring,21117.6,104931,Residential
2014,Jan,Flooring,24637.2,104932,Residential
2014,Jan,Flooring,10118.85,104933,Residential
2014,Jan,Flooring,3959.55,104934,Residential
2014,Jan,Flooring,7039.2,104935,Residential
2014,Jan,Flooring,28156.8,104936,Residential
2014,Jan,Flooring,28156.8,104937,Residential
2014,Jan,Flooring,3519.6,104938,Residential
2014,Jan,Flooring,14078.4,104939,Residential
2014,Jan,Flooring,21117.6,104940,Residential
2014,Jan,Flooring,21117.6,104941,Residential
2014,Jan,Flooring,7039.2,104942,Residential
2014,Jan,Flooring,17598,104943,Residential
2014,Jan,Flooring,14078.4,104944,Residential
2014,Jan,Flooring,3519.6,104945,Residential
2014,Jan,Flooring,7039.2,104946,Residential
2014,Jan,Flooring,1005.6,104947,Residential
2014,Jan,Flooring,-19294.95,105004,Residential
2014,Jan,Flooring,401.82,105005,Residential
2014,Jan,Wallcovering,65,105010,Residential
2014,Jan,Flooring,468.79,105011,Residential
2014,Jan,Flooring,468.79,105012,Residential
2014,Jan,Flooring,468.79,105013,Residential
2014,Jan,Flooring,468.79,105014,Residential
2014,Jan,Wallcovering,65,105018,Residential
2014,Jan,Wallcovering,65,105019,Residential
2014,Jan,Wallcovering,65,105020,Residential
2014,Jan,Wallcovering,65,105021,Residential
2014,Jan,Flooring,468.79,105022,Residential
2014,Jan,Flooring,468.79,105023,Residential
2014,Jan,Flooring,669.7,105024,Residential
2014,Jan,Wallcovering,65,105028,Residential
2014,Jan,Wallcovering,65,105029,Residential
2014,Jan,Wallcovering,130,105030,Residential
2014,Jan,Flooring,870.61,105031,Residential
2014,Jan,Flooring,200.91,105032,Residential
2014,Jan,Flooring,401.82,105033,Residential
2014,Jan,Flooring,870.61,105034,Residential
2014,Jan,Flooring,870.61,105035,Residential
2014,Jan,Wallcovering,195,105039,Residential
2014,Jan,Wallcovering,65,105040,Residential
2014,Jan,Wallcovering,130,105041,Residential
2014,Jan,Wallcovering,195,105042,Residential
2014,Jan,Wallcovering,195,105043,Residential
2014,Jan,Flooring,468.79,105044,Residential
2014,Jan,Flooring,401.82,105045,Residential
2014,Jan,Wallcovering,65,105050,Residential
2014,Jan,Wallcovering,130,105051,Residential
2014,Jan,Flooring,468.79,105052,Residential
2014,Jan,Flooring,468.79,105053,Residential
2014,Jan,Flooring,468.79,105054,Residential
2014,Jan,Flooring,468.79,105055,Residential
2014,Jan,Wallcovering,65,105059,Residential
2014,Jan,Wallcovering,65,105060,Residential
2014,Jan,Wallcovering,65,105061,Residential
2014,Jan,Wallcovering,65,105062,Residential
2014,Jan,Flooring,870.61,105063,Residential
2014,Jan,Flooring,468.79,105064,Residential
2014,Jan,Flooring,468.79,105065,Residential
2014,Jan,Flooring,468.79,105066,Residential
2014,Jan,Flooring,468.79,105067,Residential
2014,Jan,Flooring,870.61,105068,Residential
2014,Jan,Flooring,870.61,105069,Residential
2014,Jan,Wallcovering,195,105073,Residential
2014,Jan,Wallcovering,65,105074,Residential
2014,Jan,Wallcovering,65,105075,Residential
2014,Jan,Wallcovering,65,105076,Residential
2014,Jan,Wallcovering,65,105077,Residential
2014,Jan,Wallcovering,195,105078,Residential
2014,Jan,Wallcovering,195,105079,Residential
2014,Jan,Flooring,468.79,105080,Residential
