Sales_Code,Item_number,Product,Year_Ori,Month_Ori,Year,Month,Item_Type,Sales,Sector,Hotel,Residence,Property,Growth
805,,Carpet,2013,Aug,2013,AUG,Service,5100,Hospitality,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,"SHANGRI-LA'S RASA SENTOSA RESORT & SPA, SINGAPORE",6
805,,Carpet,2013,Aug,2013,AUG,Service,6630,Hospitality,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,"SHANGRI-LA'S RASA SENTOSA RESORT & SPA, SINGAPORE",80
704,,Carpet,2013,Aug,2013,AUG,Service,300,Residential,,THE PLAZA,THE PLAZA,56
940,,Fabric,2013,Aug,2013,AUG,Service,250,Hospitality,Aqueen Heritage Hotel - Joo Chiat,,AQUEEN HERITAGE HOTEL - JOO CHIAT,-85
737,,Fabric,2013,Aug,2013,AUG,Service,584,Hospitality,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,"SHANGRI-LA'S RASA SENTOSA RESORT & SPA, SINGAPORE",91
737,,Fabric,2013,Aug,2013,AUG,Service,1243.94,Hospitality,Park Hotel Alexandra,,PARK HOTEL ALEXANDRA,70
776,,Fabric,2013,Aug,2013,AUG,Service,1600,Residential,,THE PEAK@BALMEG,THE PEAK@BALMEG,-69
713,,Flooring,2013,Aug,2013,AUG,Service,200,Residential,,NORMANTON PARK,NORMANTON PARK,17
976,,Flooring,2013,Aug,2013,AUG,Service,600,Residential,,THE PEAK,THE PEAK,-50
815,,Wallcovering,2013,Aug,2013,AUG,Service,150,Hospitality,Orchard Parade Hotel,,ORCHARD PARADE HOTEL,-71
815,,Wallcovering,2013,Aug,2013,AUG,Service,150,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,73
815,,Wallcovering,2013,Aug,2013,AUG,Service,150,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,-31
815,,Wallcovering,2013,Aug,2013,AUG,Service,450,Hospitality,Hotel 81 - Elegance,,HOTEL 81 - ELEGANCE,65
815,,Wallcovering,2013,Aug,2013,AUG,Service,450,Hospitality,Hotel 81 - Rochor,,HOTEL 81 - ROCHOR,12
815,,Wallcovering,2013,Aug,2013,AUG,Service,510,Hospitality,Hotel 81 - Elegance,,HOTEL 81 - ELEGANCE,39
815,,Wallcovering,2013,Aug,2013,AUG,Service,595,Hospitality,Hotel 81 - Rochor,,HOTEL 81 - ROCHOR,95
722,,Wallcovering,2013,Aug,2013,AUG,Service,600,Hospitality,Shangri-La Hotel,,SHANGRI-LA HOTEL,97
814,,Wallcovering,2013,Aug,2013,AUG,Service,973,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",-96
939,,Wallcovering,2013,Aug,2013,AUG,Service,973,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",36
814,,Wallcovering,2013,Aug,2013,AUG,Service,1557.5,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",88
939,,Wallcovering,2013,Aug,2013,AUG,Service,1557.5,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",73
814,,Wallcovering,2013,Aug,2013,AUG,Service,2002.5,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",-40
939,,Wallcovering,2013,Aug,2013,AUG,Service,2002.5,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",30
776,,Wallcovering,2013,Aug,2013,AUG,Service,93.46,Residential,,THE LINEAR,THE LINEAR,-50
815,,Wallcovering,2013,Aug,2013,AUG,Service,100,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-6
713,,Wallcovering,2013,Aug,2013,AUG,Service,120,Residential,,MADISON RESIDENCES,MADISON RESIDENCES,-59
815,,Wallcovering,2013,Aug,2013,AUG,Service,150,Residential,,LEONIE GARDENS,LEONIE GARDENS,11
938,,Wallcovering,2013,Aug,2013,AUG,Service,160,Residential,,THE ORANGE GROVE,THE ORANGE GROVE,-8
825,,Wallcovering,2013,Aug,2013,AUG,Service,180,Residential,,FREESIA WOODS,FREESIA WOODS,1
763,,Wallcovering,2013,Aug,2013,AUG,Service,184,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-7
713,,Wallcovering,2013,Aug,2013,AUG,Service,200,Residential,,MADISON RESIDENCES,MADISON RESIDENCES,-9
815,,Wallcovering,2013,Aug,2013,AUG,Service,200,Residential,,THE BEVERLY,THE BEVERLY,67
787,,Wallcovering,2013,Aug,2013,AUG,Service,210,Residential,,SANDY PALM,SANDY PALM,-87
762,,Wallcovering,2013,Aug,2013,AUG,Service,250,Residential,,MIRAGE TOWER,MIRAGE TOWER,-51
815,,Wallcovering,2013,Aug,2013,AUG,Service,250,Residential,,THE PROMONT,THE PROMONT,-14
763,,Wallcovering,2013,Aug,2013,AUG,Service,260,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-72
938,,Wallcovering,2013,Aug,2013,AUG,Service,300,Residential,,THE HILLSIDE,THE HILLSIDE,2
976,,Wallcovering,2013,Aug,2013,AUG,Service,300,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,36
938,,Wallcovering,2013,Aug,2013,AUG,Service,300,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,14
763,,Wallcovering,2013,Aug,2013,AUG,Service,300,Residential,,THE TROPICA,THE TROPICA,95
853,,Wallcovering,2013,Aug,2013,AUG,Service,350,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,78
853,,Wallcovering,2013,Aug,2013,AUG,Service,360,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,13
815,,Wallcovering,2013,Aug,2013,AUG,Service,380,Residential,,THE PROMONT,THE PROMONT,-65
815,,Wallcovering,2013,Aug,2013,AUG,Service,455,Residential,,CABANA,CABANA,-26
853,,Wallcovering,2013,Aug,2013,AUG,Service,491.94,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,-18
815,,Wallcovering,2013,Aug,2013,AUG,Service,600,Residential,,CAIRNHILL CREST,CAIRNHILL CREST,-45
815,,Wallcovering,2013,Aug,2013,AUG,Service,600,Residential,,CABANA,CABANA,92
815,,Wallcovering,2013,Aug,2013,AUG,Service,650,Residential,,ONE ROBIN,ONE ROBIN,-19
787,,Wallcovering,2013,Aug,2013,AUG,Service,650,Residential,,SANDY PALM,SANDY PALM,15
776,,Wallcovering,2013,Aug,2013,AUG,Service,700,Residential,,DUNMAN VIEW,DUNMAN VIEW,31
815,,Wallcovering,2013,Aug,2013,AUG,Service,804.6,Residential,,CABANA,CABANA,-59
713,,Wallcovering,2013,Aug,2013,AUG,Service,825,Residential,,NV RESIDENCES,NV RESIDENCES,-13
737,,Wallcovering,2013,Aug,2013,AUG,Service,845,Residential,,THE ESTUARY,THE ESTUARY,34
815,,Wallcovering,2013,Aug,2013,AUG,Service,850,Residential,,THE PROMONT,THE PROMONT,-75
815,,Wallcovering,2013,Aug,2013,AUG,Service,850,Residential,,THE LINCOLN RESIDENCES,THE LINCOLN RESIDENCES,-22
815,,Wallcovering,2013,Aug,2013,AUG,Service,880.2,Residential,,THE BEVERLY,THE BEVERLY,26
815,,Wallcovering,2013,Aug,2013,AUG,Service,900,Residential,,FORTE SUITES,FORTE SUITES,-51
815,,Wallcovering,2013,Aug,2013,AUG,Service,921.6,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,59
938,,Wallcovering,2013,Aug,2013,AUG,Service,1014,Residential,,THE HILLSIDE,THE HILLSIDE,-4
713,,Wallcovering,2013,Aug,2013,AUG,Service,1040,Residential,,NV RESIDENCES,NV RESIDENCES,-38
815,,Wallcovering,2013,Aug,2013,AUG,Service,1100,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-57
815,,Wallcovering,2013,Aug,2013,AUG,Service,1200,Residential,,HILLTOPS,HILLTOPS,54
704,,Wallcovering,2013,Aug,2013,AUG,Service,1200,Residential,,DOUBLE BAY RESIDENCES,DOUBLE BAY RESIDENCES,-85
938,,Wallcovering,2013,Aug,2013,AUG,Service,1287.03,Residential,,THE HILLSIDE,THE HILLSIDE,-27
853,,Wallcovering,2013,Aug,2013,AUG,Service,1326.72,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,-15
815,,Wallcovering,2013,Aug,2013,AUG,Service,1483.22,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-95
704,,Wallcovering,2013,Aug,2013,AUG,Service,1800,Residential,,SENTOSA COVE,SENTOSA COVE,50
732,,Wallcovering,2013,Aug,2013,AUG,Service,1900,Residential,,RIS GRANDEUR,RIS GRANDEUR,88
815,,Wallcovering,2013,Aug,2013,AUG,Service,1955,Residential,,CAIRNHILL CREST,CAIRNHILL CREST,-45
713,,Wallcovering,2013,Aug,2013,AUG,Service,2015,Residential,,MADISON RESIDENCES,MADISON RESIDENCES,93
815,,Wallcovering,2013,Aug,2013,AUG,Service,2322.97,Residential,,THE LINCOLN RESIDENCES,THE LINCOLN RESIDENCES,5
713,,Wallcovering,2013,Aug,2013,AUG,Service,2405,Residential,,MADISON RESIDENCES,MADISON RESIDENCES,-24
815,,Wallcovering,2013,Aug,2013,AUG,Service,2450,Residential,,THE PROMONT,THE PROMONT,77
938,,Wallcovering,2013,Aug,2013,AUG,Service,3660,Residential,,THE HILLSIDE,THE HILLSIDE,-22
805,,Carpet,2013,Dec,2013,DEC,Service,120,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,-57
825,,Carpet,2013,Dec,2013,DEC,Service,250,Hospitality,AQUEEN - Jalan Besar Hotel,,AQUEEN - JALAN BESAR HOTEL,-100
805,,Carpet,2013,Dec,2013,DEC,Service,2300,Hospitality,"Four Points by Sheraton Singapore, Riverview",,"FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",67
805,,Carpet,2013,Dec,2013,DEC,Service,3570,Hospitality,"Four Points by Sheraton Singapore, Riverview",,"FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",-66
768,,Carpet,2013,Dec,2013,DEC,Service,10200,Hospitality,Novotel Singapore Clarke Quay,,NOVOTEL SINGAPORE CLARKE QUAY,31
761,,Carpet,2013,Dec,2013,DEC,Service,430,Residential,,KEMBANGAN PLAZA,KEMBANGAN PLAZA,-61
704,,Carpet,2013,Dec,2013,DEC,Service,600,Residential,,D' DALVEY,D' DALVEY,-69
761,,Carpet,2013,Dec,2013,DEC,Service,1200,Residential,,THE TRILLIUM,THE TRILLIUM,-27
704,,Carpet,2013,Dec,2013,DEC,Service,2050,Residential,,D' DALVEY,D' DALVEY,-66
719,,Fabric,2013,Dec,2013,DEC,Service,76,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,-89
865,,Fabric,2013,Dec,2013,DEC,Service,130,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,82
704,,Fabric,2013,Dec,2013,DEC,Service,320,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,-94
704,,Fabric,2013,Dec,2013,DEC,Service,320,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,-98
704,,Fabric,2013,Dec,2013,DEC,Service,374,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,58
704,,Fabric,2013,Dec,2013,DEC,Service,374,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,-17
704,,Fabric,2013,Dec,2013,DEC,Service,536,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,47
704,,Fabric,2013,Dec,2013,DEC,Service,536,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,-45
704,,Fabric,2013,Dec,2013,DEC,Service,2400,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,-2
704,,Fabric,2013,Dec,2013,DEC,Service,2400,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,73
721,,Fabric,2013,Dec,2013,DEC,Service,3120,Hospitality,Hotel 81 - Star,,HOTEL 81 - STAR,-38
704,,Fabric,2013,Dec,2013,DEC,Service,3302,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,3
704,,Fabric,2013,Dec,2013,DEC,Service,3302,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,-69
704,,Fabric,2013,Dec,2013,DEC,Service,9360,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,-81
704,,Fabric,2013,Dec,2013,DEC,Service,9360,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,3
721,,Fabric,2013,Dec,2013,DEC,Service,27020,Hospitality,Hotel 81 - Star,,HOTEL 81 - STAR,-44
787,,Fabric,2013,Dec,2013,DEC,Service,100,Residential,,D'GROVE VILLAS,D'GROVE VILLAS,-29
732,,Fabric,2013,Dec,2013,DEC,Service,250,Residential,,NEWTON EDGE,NEWTON EDGE,-40
732,,Fabric,2013,Dec,2013,DEC,Service,340,Residential,,NEWTON EDGE,NEWTON EDGE,-10
732,,Fabric,2013,Dec,2013,DEC,Service,450,Residential,,NEWTON EDGE,NEWTON EDGE,-3
805,,Fabric,2013,Dec,2013,DEC,Service,680,Residential,,THE ESTA,THE ESTA,-48
805,,Fabric,2013,Dec,2013,DEC,Service,750,Residential,,THE ESTA,THE ESTA,35
813,,Fabric,2013,Dec,2013,DEC,Service,770,Residential,,RIVIERA RESIDENCES,RIVIERA RESIDENCES,23
805,,Fabric,2013,Dec,2013,DEC,Service,790,Residential,,THE ESTA,THE ESTA,91
787,,Fabric,2013,Dec,2013,DEC,Service,1220,Residential,,D'GROVE VILLAS,D'GROVE VILLAS,84
805,,Fabric,2013,Dec,2013,DEC,Service,1490,Residential,,THE ESTA,THE ESTA,5
731,,Flooring,2013,Dec,2013,DEC,Service,249.4,Residential,,SUITES AT ORCHARD,SUITES AT ORCHARD,28
732,,Flooring,2013,Dec,2013,DEC,Service,300,Residential,,HUNDRED TREES,HUNDRED TREES,66
853,,Flooring,2013,Dec,2013,DEC,Service,400,Residential,,HUNDRED TREES,HUNDRED TREES,12
722,,Flooring,2013,Dec,2013,DEC,Service,400,Residential,,THE INTERLACE,THE INTERLACE,60
722,,Flooring,2013,Dec,2013,DEC,Service,450,Residential,,THE INTERLACE,THE INTERLACE,-28
722,,Flooring,2013,Dec,2013,DEC,Service,450,Residential,,THE INTERLACE,THE INTERLACE,30
731,,Flooring,2013,Dec,2013,DEC,Service,946,Residential,,SUITES AT ORCHARD,SUITES AT ORCHARD,-94
731,,Flooring,2013,Dec,2013,DEC,Service,7212.39,Residential,,SUITES AT ORCHARD,SUITES AT ORCHARD,-5
731,,Flooring,2013,Dec,2013,DEC,Service,57700.84,Residential,,SUITES AT ORCHARD,SUITES AT ORCHARD,29
825,,Wallcovering,2013,Dec,2013,DEC,Service,150,Hospitality,The Southbridge Hotel,,THE SOUTHBRIDGE HOTEL,77
825,,Wallcovering,2013,Dec,2013,DEC,Service,160,Hospitality,Naumi,,NAUMI,-54
825,,Wallcovering,2013,Dec,2013,DEC,Service,160,Hospitality,Naumi,,NAUMI,-30
825,,Wallcovering,2013,Dec,2013,DEC,Service,160,Hospitality,Naumi,,NAUMI,-100
825,,Wallcovering,2013,Dec,2013,DEC,Service,160,Hospitality,Naumi,,NAUMI,5
825,,Wallcovering,2013,Dec,2013,DEC,Service,174.6,Hospitality,Hotel Bencoolen,,HOTEL BENCOOLEN,-18
825,,Wallcovering,2013,Dec,2013,DEC,Service,200,Hospitality,Naumi,,NAUMI,-99
825,,Wallcovering,2013,Dec,2013,DEC,Service,210,Hospitality,Naumi,,NAUMI,-57
825,,Wallcovering,2013,Dec,2013,DEC,Service,280,Hospitality,Naumi,,NAUMI,-89
825,,Wallcovering,2013,Dec,2013,DEC,Service,420,Hospitality,Naumi,,NAUMI,67
762,,Wallcovering,2013,Dec,2013,DEC,Service,450,Hospitality,"Four Points by Sheraton Singapore, Riverview",,"FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",0
825,,Wallcovering,2013,Dec,2013,DEC,Service,480,Hospitality,The Scarlet Hotel,,THE SCARLET HOTEL,37
825,,Wallcovering,2013,Dec,2013,DEC,Service,497.61,Hospitality,Hotel Bencoolen,,HOTEL BENCOOLEN,12
762,,Wallcovering,2013,Dec,2013,DEC,Service,500,Hospitality,"Four Points by Sheraton Singapore, Riverview",,"FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",85
722,,Wallcovering,2013,Dec,2013,DEC,Service,600,Hospitality,Rendezvous Hotel Singapore,,RENDEZVOUS HOTEL SINGAPORE,85
825,,Wallcovering,2013,Dec,2013,DEC,Service,910,Hospitality,Naumi,,NAUMI,-84
825,,Wallcovering,2013,Dec,2013,DEC,Service,980,Hospitality,Naumi,,NAUMI,-21
825,,Wallcovering,2013,Dec,2013,DEC,Service,1032.01,Hospitality,AQUEEN - Jalan Besar Hotel,,AQUEEN - JALAN BESAR HOTEL,13
825,,Wallcovering,2013,Dec,2013,DEC,Service,1645,Hospitality,Naumi,,NAUMI,-76
825,,Wallcovering,2013,Dec,2013,DEC,Service,1650,Hospitality,The Southbridge Hotel,,THE SOUTHBRIDGE HOTEL,-74
825,,Wallcovering,2013,Dec,2013,DEC,Service,2625,Hospitality,Naumi,,NAUMI,-50
825,,Wallcovering,2013,Dec,2013,DEC,Service,2730,Hospitality,Naumi,,NAUMI,-21
805,,Wallcovering,2013,Dec,2013,DEC,Service,5400,Hospitality,The Westin Singapore,,THE WESTIN SINGAPORE,-87
976,,Wallcovering,2013,Dec,2013,DEC,Service,74.77,Residential,,21 RICHARDS,21 RICHARDS,67
815,,Wallcovering,2013,Dec,2013,DEC,Service,101.52,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,-91
976,,Wallcovering,2013,Dec,2013,DEC,Service,120,Residential,,CASPIAN,CASPIAN,36
976,,Wallcovering,2013,Dec,2013,DEC,Service,120,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-7
938,,Wallcovering,2013,Dec,2013,DEC,Service,120,Residential,,CORALIS,CORALIS,59
713,,Wallcovering,2013,Dec,2013,DEC,Service,150,Residential,,THE ESTA,THE ESTA,-93
815,,Wallcovering,2013,Dec,2013,DEC,Service,150,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,43
758,,Wallcovering,2013,Dec,2013,DEC,Service,150,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,35
938,,Wallcovering,2013,Dec,2013,DEC,Service,180,Residential,,CORALIS,CORALIS,62
815,,Wallcovering,2013,Dec,2013,DEC,Service,180,Residential,,JARDIN,JARDIN,41
732,,Wallcovering,2013,Dec,2013,DEC,Service,180,Residential,,TREE HOUSE,TREE HOUSE,22
713,,Wallcovering,2013,Dec,2013,DEC,Service,200,Residential,,HARBOURLIGHTS,HARBOURLIGHTS,-30
976,,Wallcovering,2013,Dec,2013,DEC,Service,250,Residential,,21 RICHARDS,21 RICHARDS,6
976,,Wallcovering,2013,Dec,2013,DEC,Service,250,Residential,,CASPIAN,CASPIAN,-55
759,,Wallcovering,2013,Dec,2013,DEC,Service,250,Residential,,PRIVE,PRIVE,8
758,,Wallcovering,2013,Dec,2013,DEC,Service,250,Residential,,CHANCERY COURT,CHANCERY COURT,-71
825,,Wallcovering,2013,Dec,2013,DEC,Service,280,Residential,,REFLECTIONS AT KEPPEL BAY,REFLECTIONS AT KEPPEL BAY,-87
938,,Wallcovering,2013,Dec,2013,DEC,Service,286,Residential,,CORALIS,CORALIS,38
758,,Wallcovering,2013,Dec,2013,DEC,Service,300,Residential,,CASABLANCA,CASABLANCA,39
713,,Wallcovering,2013,Dec,2013,DEC,Service,300,Residential,,COSTA RHU,COSTA RHU,17
704,,Wallcovering,2013,Dec,2013,DEC,Service,300,Residential,,PRIVE,PRIVE,10
737,,Wallcovering,2013,Dec,2013,DEC,Service,300,Residential,,SERANGOON GARDEN ESTATE,SERANGOON GARDEN ESTATE,-29
938,,Wallcovering,2013,Dec,2013,DEC,Service,300,Residential,,SHAW PLAZA - TWIN HEIGHTS,SHAW PLAZA - TWIN HEIGHTS,-14
938,,Wallcovering,2013,Dec,2013,DEC,Service,300,Residential,,SHAW PLAZA - TWIN HEIGHTS,SHAW PLAZA - TWIN HEIGHTS,84
938,,Wallcovering,2013,Dec,2013,DEC,Service,300,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-5
938,,Wallcovering,2013,Dec,2013,DEC,Service,330,Residential,,THE RIVERVALE,THE RIVERVALE,33
732,,Wallcovering,2013,Dec,2013,DEC,Service,337,Residential,,TREE HOUSE,TREE HOUSE,-46
732,,Wallcovering,2013,Dec,2013,DEC,Service,350,Residential,,NEWTON EDGE,NEWTON EDGE,8
813,,Wallcovering,2013,Dec,2013,DEC,Service,350,Residential,,TERRENE AT BUKIT TIMAH,TERRENE AT BUKIT TIMAH,-59
938,,Wallcovering,2013,Dec,2013,DEC,Service,350,Residential,,THE ESTUARY,THE ESTUARY,-52
825,,Wallcovering,2013,Dec,2013,DEC,Service,350,Residential,,THE INTERLACE,THE INTERLACE,11
732,,Wallcovering,2013,Dec,2013,DEC,Service,350,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-67
758,,Wallcovering,2013,Dec,2013,DEC,Service,350,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-37
825,,Wallcovering,2013,Dec,2013,DEC,Service,350,Residential,,THE VERMONT ON CAIRNHILL,THE VERMONT ON CAIRNHILL,58
825,,Wallcovering,2013,Dec,2013,DEC,Service,392.6,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-67
815,,Wallcovering,2013,Dec,2013,DEC,Service,400,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,-18
939,,Wallcovering,2013,Dec,2013,DEC,Service,400,Residential,,SUNNY PALMS,SUNNY PALMS,32
704,,Wallcovering,2013,Dec,2013,DEC,Service,400,Residential,,D' DALVEY,D' DALVEY,-29
713,,Wallcovering,2013,Dec,2013,DEC,Service,430,Residential,,THE CENTRIS,THE CENTRIS,-84
713,,Wallcovering,2013,Dec,2013,DEC,Service,455,Residential,,HARBOURLIGHTS,HARBOURLIGHTS,42
939,,Wallcovering,2013,Dec,2013,DEC,Service,480,Residential,,DE CASALLE,DE CASALLE,-70
825,,Wallcovering,2013,Dec,2013,DEC,Service,500.72,Residential,,THE VERMONT ON CAIRNHILL,THE VERMONT ON CAIRNHILL,-21
976,,Wallcovering,2013,Dec,2013,DEC,Service,520,Residential,,NEWTON ONE,NEWTON ONE,17
768,,Wallcovering,2013,Dec,2013,DEC,Service,520,Residential,,GOODWOOD RESIDENCE,GOODWOOD RESIDENCE,56
815,,Wallcovering,2013,Dec,2013,DEC,Service,530.5,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-77
976,,Wallcovering,2013,Dec,2013,DEC,Service,550,Residential,,CASPIAN,CASPIAN,20
762,,Wallcovering,2013,Dec,2013,DEC,Service,550,Residential,,POSHGROVE EAST,POSHGROVE EAST,15
713,,Wallcovering,2013,Dec,2013,DEC,Service,585,Residential,,THE CALROSE,THE CALROSE,-32
732,,Wallcovering,2013,Dec,2013,DEC,Service,590,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,14
732,,Wallcovering,2013,Dec,2013,DEC,Service,600,Residential,,STEVENS LOFT,STEVENS LOFT,-4
938,,Wallcovering,2013,Dec,2013,DEC,Service,650,Residential,,PINEWOOD GARDENS,PINEWOOD GARDENS,32
853,,Wallcovering,2013,Dec,2013,DEC,Service,650,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,84
787,,Wallcovering,2013,Dec,2013,DEC,Service,650,Residential,,THE VUE,THE VUE,41
813,,Wallcovering,2013,Dec,2013,DEC,Service,694.6,Residential,,NASSIM MANSION,NASSIM MANSION,31
737,,Wallcovering,2013,Dec,2013,DEC,Service,751.64,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-52
813,,Wallcovering,2013,Dec,2013,DEC,Service,754,Residential,,INTERNATIONAL PLAZA,INTERNATIONAL PLAZA,59
976,,Wallcovering,2013,Dec,2013,DEC,Service,800,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,53
761,,Wallcovering,2013,Dec,2013,DEC,Service,800,Residential,,THE SEAFRONT ON MEYER,THE SEAFRONT ON MEYER,62
768,,Wallcovering,2013,Dec,2013,DEC,Service,900,Residential,,PRIVE,PRIVE,-8
976,,Wallcovering,2013,Dec,2013,DEC,Service,1000,Residential,,BUKIT REGENCY,BUKIT REGENCY,-85
938,,Wallcovering,2013,Dec,2013,DEC,Service,1110,Residential,,CORALIS,CORALIS,-12
737,,Wallcovering,2013,Dec,2013,DEC,Service,1120,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,18
736,,Wallcovering,2013,Dec,2013,DEC,Service,1368,Residential,,RESIDENCE 66,RESIDENCE 66,-3
976,,Wallcovering,2013,Dec,2013,DEC,Service,1500,Residential,,LANDRIDGE CONDOMINIUM,LANDRIDGE CONDOMINIUM,-1
760,,Wallcovering,2013,Dec,2013,DEC,Service,1800,Residential,,ONE CHATSWORTH,ONE CHATSWORTH,34
760,,Wallcovering,2013,Dec,2013,DEC,Service,2050,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-55
737,,Wallcovering,2013,Dec,2013,DEC,Service,4241.25,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,7
976,,Wallcovering,2013,Dec,2013,DEC,Service,5500,Residential,,MARINA ONE RESIDENCES,MARINA ONE RESIDENCES,86
704,,Carpet,2013,Feb,2013,FEB,Service,400,Residential,,THE PLAZA,THE PLAZA,-70
805,,Carpet,2013,Feb,2013,FEB,Service,900,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-23
805,,Carpet,2013,Feb,2013,FEB,Service,2154.88,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-38
732,,Fabric,2013,Feb,2013,FEB,Service,150,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,58
721,,Fabric,2013,Feb,2013,FEB,Service,800,Residential,,SENTOSA COVE,SENTOSA COVE,15
721,,Fabric,2013,Feb,2013,FEB,Service,1200,Residential,,SENTOSA COVE,SENTOSA COVE,4
776,,Fabric,2013,Feb,2013,FEB,Service,1500,Residential,,DUCHESS RESIDENCES,DUCHESS RESIDENCES,-74
825,,Wallcovering,2013,Feb,2013,FEB,Service,200,Hospitality,Hilton Singapore,,HILTON SINGAPORE,-72
814,,Wallcovering,2013,Feb,2013,FEB,Service,200,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",-49
939,,Wallcovering,2013,Feb,2013,FEB,Service,200,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",-19
814,,Wallcovering,2013,Feb,2013,FEB,Service,200,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",51
